,age,fee_cleaned,Potential,Value(MGBP),Wage(kGBP),International Reputation,Weak Foot,Skill Moves,year of contact,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Overall Rating
783,27,11.97,64.0,0.4,0.6,1.0,3.0,2.0,1.0,52.0,35.0,48.0,58.0,35.0,60.0,43.0,49.0,51.0,61.0,81.0,84.0,85.0,57.0,77.0,59.0,89.0,80.0,59.0,49.0,69.0,54.0,54.0,55.0,41.0,49.0,64.0,63.0,9.0,13.0,13.0,15.0,11.0,64.0
784,27,10.8,80.0,16,46.0,2.0,4.0,4.0,5.0,50.0,83.0,80.0,73.0,74.0,77.0,74.0,66.0,63.0,79.0,74.0,76.0,77.0,80.0,71.0,76.0,90.0,79.0,78.0,69.0,39.0,19.0,85.0,67.0,74.0,76.0,37.0,27.0,13.0,12.0,10.0,15.0,11.0,80.0
785,31,1.8,78.0,8.5,18.0,2.0,3.0,2.0,1.0,61.0,48.0,77.0,75.0,47.0,58.0,39.0,54.0,75.0,64.0,35.0,42.0,58.0,71.0,66.0,66.0,92.0,54.0,75.0,50.0,85.0,76.0,57.0,62.0,62.0,73.0,78.0,79.0,14.0,10.0,15.0,15.0,12.0,78.0
786,26,20.7,84.0,27.5,47.0,2.0,4.0,3.0,6.0,53.0,85.0,78.0,78.0,85.0,78.0,85.0,85.0,51.0,82.0,79.0,78.0,84.0,85.0,83.0,82.0,67.0,64.0,63.0,84.0,57.0,26.0,86.0,67.0,71.0,84.0,24.0,22.0,12.0,14.0,14.0,8.0,5.0,83.0
787,24,2.07,76.0,7,7.0,1.0,4.0,3.0,2.0,73.0,63.0,42.0,71.0,66.0,77.0,60.0,61.0,62.0,73.0,87.0,84.0,79.0,66.0,77.0,75.0,44.0,77.0,60.0,67.0,48.0,30.0,67.0,71.0,58.0,74.0,33.0,36.0,16.0,8.0,12.0,7.0,8.0,75.0
788,23,2.7,79.0,2.5,9.0,1.0,3.0,2.0,4.0,32.0,28.0,68.0,65.0,18.0,34.0,27.0,34.0,49.0,61.0,49.0,62.0,36.0,68.0,47.0,38.0,71.0,66.0,77.0,32.0,70.0,69.0,25.0,35.0,67.0,55.0,72.0,69.0,11.0,15.0,13.0,8.0,13.0,72.0
789,21,2.25,83.0,3.4,10.0,1.0,3.0,3.0,5.0,60.0,64.0,49.0,69.0,55.0,67.0,59.0,57.0,73.0,69.0,87.0,79.0,79.0,65.0,74.0,66.0,52.0,69.0,61.0,61.0,55.0,32.0,66.0,69.0,53.0,62.0,47.0,56.0,12.0,11.0,9.0,11.0,13.0,71.0
790,22,1.8,79.0,2.8,11.0,1.0,3.0,3.0,5.0,45.0,73.0,62.0,61.0,54.0,71.0,56.0,45.0,57.0,68.0,77.0,86.0,72.0,62.0,65.0,79.0,64.0,63.0,75.0,65.0,38.0,31.0,71.0,59.0,64.0,70.0,32.0,35.0,7.0,10.0,13.0,8.0,14.0,72.0
791,20,27.9,91.0,20,105.0,1.0,3.0,4.0,5.0,69.0,73.0,66.0,71.0,66.0,85.0,84.0,56.0,67.0,83.0,81.0,78.0,83.0,79.0,67.0,74.0,63.0,77.0,71.0,74.0,53.0,32.0,74.0,75.0,67.0,84.0,34.0,32.0,5.0,9.0,6.0,15.0,7.0,79.0
792,19,18.9,86.0,10,7.0,1.0,4.0,4.0,2.0,72.0,56.0,57.0,76.0,44.0,80.0,72.0,38.0,65.0,77.0,88.0,86.0,87.0,74.0,78.0,65.0,56.0,78.0,56.0,62.0,68.0,66.0,72.0,72.0,39.0,70.0,70.0,68.0,11.0,10.0,10.0,15.0,15.0,77.0
793,22,6.3,77.0,1.4,37.0,1.0,3.0,3.0,5.0,52.0,49.0,71.0,68.0,56.0,74.0,67.0,47.0,65.0,72.0,69.0,66.0,65.0,70.0,64.0,75.0,82.0,78.0,70.0,62.0,74.0,61.0,58.0,65.0,47.0,65.0,71.0,70.0,15.0,15.0,7.0,7.0,6.0,70.0
794,26,27.0,86.0,28,100.0,2.0,3.0,4.0,3.0,76.0,50.0,58.0,76.0,42.0,82.0,61.0,30.0,65.0,81.0,91.0,93.0,87.0,82.0,81.0,74.0,79.0,92.0,66.0,60.0,81.0,81.0,72.0,62.0,38.0,79.0,81.0,80.0,16.0,12.0,10.0,14.0,12.0,84.0
795,27,24.3,82.0,24,67.0,3.0,4.0,4.0,4.0,76.0,81.0,53.0,76.0,68.0,86.0,81.0,79.0,73.0,82.0,90.0,91.0,90.0,80.0,71.0,85.0,71.0,76.0,59.0,82.0,64.0,18.0,79.0,69.0,81.0,77.0,39.0,26.0,9.0,11.0,9.0,10.0,10.0,82.0
796,24,3.15,77.0,1.2,13.0,1.0,3.0,1.0,4.0,14.0,8.0,11.0,25.0,8.0,11.0,12.0,12.0,21.0,17.0,31.0,22.0,22.0,66.0,24.0,50.0,35.0,20.0,59.0,5.0,26.0,10.0,6.0,27.0,19.0,24.0,11.0,12.0,66.0,69.0,67.0,68.0,70.0,69.0
797,27,45.0,85.0,35,81.0,2.0,3.0,3.0,3.0,74.0,68.0,68.0,86.0,56.0,84.0,69.0,70.0,84.0,83.0,68.0,74.0,75.0,85.0,50.0,86.0,83.0,92.0,82.0,85.0,84.0,84.0,73.0,84.0,49.0,86.0,85.0,81.0,11.0,13.0,9.0,9.0,7.0,85.0
798,32,1.62,77.0,7,51.0,3.0,4.0,3.0,1.0,60.0,82.0,78.0,74.0,74.0,73.0,64.0,50.0,48.0,76.0,59.0,67.0,66.0,78.0,55.0,77.0,65.0,64.0,73.0,60.0,68.0,42.0,87.0,66.0,70.0,78.0,32.0,28.0,9.0,11.0,9.0,11.0,7.0,77.0
799,26,18.9,81.0,19,39.0,3.0,3.0,4.0,5.0,84.0,70.0,50.0,84.0,72.0,87.0,87.0,80.0,75.0,88.0,79.0,74.0,80.0,77.0,83.0,78.0,51.0,74.0,55.0,87.0,23.0,20.0,75.0,82.0,72.0,76.0,23.0,18.0,15.0,15.0,9.0,8.0,9.0,82.0
800,24,10.8,81.0,11.5,12.0,1.0,2.0,4.0,2.0,64.0,75.0,48.0,74.0,74.0,85.0,84.0,68.0,68.0,81.0,85.0,84.0,80.0,71.0,72.0,81.0,35.0,77.0,69.0,80.0,68.0,25.0,73.0,68.0,45.0,74.0,37.0,34.0,15.0,16.0,8.0,10.0,16.0,78.0
801,28,9.45,83.0,22,41.0,2.0,3.0,4.0,4.0,87.0,66.0,57.0,81.0,68.0,87.0,88.0,75.0,78.0,87.0,77.0,75.0,82.0,83.0,90.0,82.0,63.0,90.0,80.0,81.0,84.0,78.0,81.0,82.0,76.0,87.0,82.0,79.0,8.0,14.0,13.0,13.0,14.0,83.0
802,25,1.8,79.0,7.5,33.0,1.0,2.0,2.0,1.0,40.0,33.0,76.0,70.0,35.0,57.0,35.0,35.0,68.0,66.0,64.0,73.0,65.0,72.0,63.0,60.0,77.0,69.0,78.0,31.0,83.0,72.0,41.0,59.0,41.0,71.0,77.0,80.0,9.0,9.0,14.0,14.0,9.0,77.0
803,32,1.35,82.0,17,39.0,4.0,4.0,3.0,4.0,84.0,77.0,59.0,85.0,81.0,78.0,88.0,82.0,86.0,82.0,62.0,60.0,69.0,80.0,62.0,84.0,34.0,75.0,71.0,76.0,67.0,79.0,79.0,84.0,82.0,80.0,77.0,72.0,14.0,11.0,12.0,5.0,9.0,82.0
804,22,14.76,86.0,15.5,29.0,1.0,3.0,2.0,7.0,79.0,20.0,75.0,79.0,38.0,72.0,59.0,36.0,62.0,73.0,82.0,84.0,76.0,72.0,72.0,41.0,65.0,79.0,75.0,42.0,74.0,69.0,52.0,42.0,40.0,59.0,80.0,79.0,14.0,7.0,14.0,7.0,7.0,79.0
805,29,5.85,80.0,14,41.0,2.0,3.0,3.0,4.0,69.0,64.0,63.0,82.0,53.0,80.0,68.0,41.0,80.0,80.0,71.0,71.0,79.0,82.0,80.0,75.0,81.0,80.0,78.0,71.0,88.0,83.0,76.0,80.0,52.0,78.0,82.0,81.0,9.0,9.0,8.0,10.0,15.0,81.0
806,28,4.5,85.0,20,35.0,3.0,3.0,1.0,4.0,12.0,15.0,12.0,32.0,16.0,14.0,19.0,20.0,23.0,15.0,56.0,52.0,58.0,76.0,50.0,58.0,65.0,42.0,73.0,17.0,26.0,21.0,12.0,58.0,24.0,61.0,13.0,17.0,85.0,78.0,77.0,78.0,88.0,82.0
807,23,8.1,81.0,9.5,24.0,1.0,3.0,3.0,5.0,56.0,75.0,73.0,74.0,74.0,77.0,68.0,63.0,47.0,76.0,70.0,69.0,74.0,73.0,73.0,85.0,80.0,70.0,83.0,72.0,70.0,29.0,74.0,65.0,80.0,68.0,33.0,24.0,8.0,14.0,8.0,13.0,13.0,77.0
808,33,0.45,78.0,5.5,20.0,1.0,3.0,1.0,3.0,17.0,13.0,12.0,35.0,13.0,14.0,24.0,12.0,40.0,18.0,58.0,55.0,60.0,75.0,65.0,51.0,77.0,39.0,74.0,12.0,40.0,26.0,14.0,41.0,16.0,56.0,14.0,15.0,80.0,75.0,68.0,76.0,79.0,78.0
809,29,27.0,82.0,22,140.0,3.0,3.0,4.0,4.0,77.0,80.0,80.0,81.0,77.0,81.0,83.0,67.0,58.0,82.0,90.0,91.0,79.0,83.0,74.0,82.0,77.0,75.0,69.0,76.0,68.0,31.0,83.0,81.0,77.0,80.0,41.0,40.0,7.0,13.0,10.0,11.0,5.0,82.0
810,27,13.5,80.0,14,40.0,2.0,2.0,4.0,2.0,65.0,69.0,75.0,81.0,62.0,76.0,62.0,56.0,78.0,79.0,68.0,69.0,73.0,83.0,68.0,86.0,78.0,81.0,94.0,83.0,86.0,82.0,77.0,79.0,45.0,84.0,79.0,80.0,15.0,10.0,10.0,8.0,10.0,82.0
811,24,9.0,83.0,11,24.0,1.0,3.0,3.0,2.0,47.0,81.0,76.0,73.0,70.0,78.0,40.0,34.0,66.0,80.0,66.0,72.0,71.0,74.0,54.0,79.0,73.0,65.0,73.0,75.0,72.0,22.0,74.0,73.0,73.0,67.0,21.0,22.0,12.0,13.0,8.0,9.0,12.0,78.0
812,32,1.8,78.0,8,20.0,2.0,3.0,3.0,2.0,69.0,69.0,72.0,78.0,69.0,73.0,67.0,71.0,77.0,78.0,50.0,52.0,36.0,78.0,61.0,77.0,72.0,77.0,78.0,72.0,76.0,82.0,73.0,65.0,54.0,75.0,77.0,76.0,12.0,11.0,11.0,14.0,12.0,78.0
813,22,27.0,86.0,35.5,48.0,2.0,4.0,4.0,5.0,75.0,78.0,64.0,76.0,75.0,86.0,77.0,64.0,67.0,83.0,84.0,86.0,85.0,78.0,78.0,77.0,74.0,75.0,66.0,79.0,67.0,20.0,79.0,75.0,74.0,82.0,28.0,32.0,8.0,7.0,13.0,13.0,11.0,81.0
814,27,2.7,72.0,2.2,13.0,1.0,3.0,2.0,4.0,39.0,74.0,77.0,62.0,64.0,65.0,58.0,41.0,58.0,71.0,72.0,73.0,71.0,69.0,70.0,71.0,87.0,73.0,72.0,63.0,64.0,18.0,75.0,58.0,59.0,63.0,22.0,21.0,11.0,6.0,12.0,13.0,13.0,72.0
815,27,2.7,63.0,0.05,1.0,1.0,2.0,1.0,0.0,19.0,12.0,25.0,32.0,18.0,20.0,27.0,22.0,33.0,24.0,36.0,32.0,30.0,58.0,48.0,50.0,50.0,30.0,63.0,15.0,35.0,21.0,14.0,38.0,26.0,42.0,16.0,12.0,61.0,60.0,67.0,66.0,62.0,63.0
816,22,0.675,72.0,1.5,7.0,2.0,4.0,4.0,0.0,67.0,71.0,74.0,70.0,78.0,72.0,78.0,74.0,65.0,74.0,66.0,63.0,79.0,72.0,79.0,77.0,70.0,70.0,64.0,74.0,52.0,40.0,75.0,73.0,82.0,77.0,46.0,27.0,10.0,8.0,9.0,10.0,14.0,72.0
817,25,13.5,80.0,13.5,56.0,2.0,3.0,3.0,4.0,77.0,64.0,72.0,74.0,55.0,73.0,65.0,43.0,68.0,73.0,81.0,80.0,62.0,74.0,60.0,68.0,75.0,80.0,74.0,59.0,74.0,76.0,75.0,65.0,40.0,74.0,75.0,74.0,7.0,7.0,7.0,14.0,14.0,78.0
818,21,7.65,84.0,15.5,20.0,1.0,2.0,3.0,5.0,46.0,40.0,74.0,75.0,35.0,62.0,47.0,41.0,67.0,71.0,68.0,83.0,52.0,70.0,55.0,57.0,77.0,69.0,81.0,41.0,72.0,75.0,41.0,56.0,46.0,74.0,80.0,73.0,7.0,13.0,11.0,8.0,13.0,78.0
819,18,27.9,89.0,29.5,44.0,3.0,3.0,4.0,6.0,70.0,62.0,64.0,81.0,59.0,80.0,72.0,59.0,77.0,81.0,73.0,71.0,80.0,78.0,76.0,72.0,70.0,80.0,76.0,64.0,77.0,76.0,73.0,77.0,62.0,81.0,78.0,76.0,12.0,6.0,8.0,12.0,12.0,81.0
820,22,31.5,88.0,49,89.0,3.0,2.0,5.0,5.0,84.0,73.0,52.0,83.0,73.0,85.0,81.0,83.0,81.0,85.0,80.0,75.0,85.0,74.0,83.0,76.0,46.0,78.0,56.0,77.0,63.0,65.0,76.0,86.0,63.0,76.0,49.0,51.0,14.0,15.0,15.0,8.0,10.0,84.0
821,24,14.4,84.0,21.5,26.0,1.0,3.0,3.0,6.0,67.0,81.0,78.0,72.0,77.0,71.0,60.0,61.0,52.0,74.0,72.0,72.0,62.0,75.0,66.0,82.0,78.0,71.0,82.0,76.0,69.0,39.0,74.0,59.0,75.0,66.0,43.0,35.0,12.0,11.0,15.0,10.0,6.0,79.0
822,24,9.9,84.0,21,23.0,1.0,3.0,3.0,5.0,72.0,41.0,71.0,76.0,41.0,71.0,59.0,39.0,66.0,75.0,87.0,85.0,82.0,75.0,71.0,65.0,80.0,93.0,73.0,59.0,87.0,73.0,77.0,70.0,75.0,75.0,73.0,73.0,6.0,10.0,11.0,5.0,6.0,79.0
823,29,5.4,81.0,22,34.0,2.0,4.0,2.0,4.0,68.0,68.0,83.0,76.0,67.0,73.0,71.0,68.0,80.0,75.0,77.0,74.0,73.0,79.0,72.0,78.0,91.0,87.0,77.0,74.0,85.0,84.0,75.0,72.0,60.0,78.0,81.0,84.0,8.0,12.0,11.0,14.0,15.0,82.0
824,27,4.95,77.0,8,23.0,2.0,2.0,3.0,4.0,79.0,55.0,56.0,74.0,56.0,73.0,75.0,70.0,75.0,75.0,75.0,61.0,75.0,73.0,72.0,69.0,69.0,87.0,65.0,59.0,67.0,72.0,65.0,73.0,62.0,74.0,76.0,76.0,10.0,12.0,10.0,15.0,8.0,76.0
825,29,0.9,77.0,7,18.0,1.0,3.0,2.0,3.0,45.0,35.0,76.0,77.0,37.0,57.0,49.0,46.0,74.0,70.0,60.0,57.0,55.0,73.0,50.0,45.0,80.0,63.0,77.0,44.0,75.0,77.0,52.0,59.0,41.0,67.0,77.0,75.0,15.0,16.0,11.0,11.0,7.0,77.0
826,24,21.15,80.0,11,28.0,1.0,4.0,4.0,5.0,72.0,74.0,44.0,71.0,55.0,80.0,76.0,57.0,64.0,78.0,85.0,81.0,80.0,72.0,74.0,79.0,61.0,74.0,69.0,75.0,55.0,32.0,71.0,70.0,44.0,73.0,52.0,47.0,15.0,8.0,10.0,8.0,14.0,77.0
827,23,13.5,83.0,11.5,22.0,1.0,3.0,3.0,5.0,69.0,43.0,73.0,74.0,43.0,71.0,61.0,47.0,66.0,76.0,66.0,66.0,70.0,73.0,67.0,56.0,74.0,72.0,74.0,39.0,73.0,74.0,50.0,62.0,47.0,65.0,78.0,75.0,8.0,15.0,7.0,14.0,9.0,77.0
828,24,10.8,83.0,17,30.0,1.0,3.0,3.0,5.0,37.0,80.0,74.0,68.0,67.0,77.0,56.0,43.0,44.0,77.0,79.0,78.0,65.0,74.0,62.0,79.0,74.0,72.0,83.0,68.0,60.0,22.0,79.0,60.0,77.0,60.0,17.0,14.0,11.0,10.0,15.0,14.0,10.0,79.0
829,30,2.25,74.0,3.5,29.0,2.0,3.0,2.0,2.0,66.0,40.0,75.0,70.0,25.0,63.0,49.0,58.0,62.0,70.0,55.0,58.0,64.0,65.0,56.0,70.0,74.0,67.0,75.0,56.0,80.0,75.0,49.0,59.0,52.0,62.0,75.0,74.0,9.0,9.0,13.0,10.0,7.0,74.0
830,25,1.35,79.0,6.5,14.0,1.0,3.0,3.0,4.0,66.0,78.0,73.0,64.0,71.0,75.0,44.0,38.0,59.0,74.0,69.0,74.0,73.0,70.0,68.0,75.0,73.0,73.0,68.0,68.0,41.0,16.0,82.0,69.0,39.0,69.0,15.0,18.0,5.0,15.0,15.0,6.0,13.0,76.0
831,25,0.45,75.0,2.4,11.0,1.0,3.0,3.0,3.0,72.0,40.0,61.0,67.0,55.0,73.0,60.0,30.0,60.0,73.0,76.0,75.0,75.0,70.0,74.0,60.0,71.0,72.0,63.0,60.0,66.0,66.0,60.0,60.0,35.0,62.0,67.0,66.0,10.0,11.0,12.0,10.0,11.0,72.0
832,24,7.65,81.0,9,29.0,1.0,4.0,3.0,5.0,51.0,80.0,74.0,69.0,69.0,73.0,50.0,45.0,57.0,74.0,78.0,74.0,73.0,58.0,69.0,79.0,79.0,68.0,79.0,77.0,62.0,33.0,77.0,55.0,61.0,65.0,36.0,31.0,6.0,14.0,11.0,8.0,12.0,77.0
833,28,2.25,77.0,9.5,32.0,1.0,3.0,3.0,4.0,74.0,63.0,68.0,75.0,45.0,76.0,58.0,40.0,69.0,74.0,76.0,78.0,67.0,76.0,62.0,74.0,74.0,81.0,78.0,56.0,70.0,74.0,72.0,66.0,49.0,68.0,75.0,74.0,11.0,7.0,6.0,10.0,14.0,77.0
834,27,1.62,73.0,4.3,40.0,1.0,3.0,3.0,3.0,65.0,74.0,72.0,71.0,66.0,73.0,75.0,80.0,67.0,73.0,75.0,76.0,69.0,71.0,65.0,79.0,59.0,73.0,73.0,77.0,40.0,21.0,74.0,70.0,71.0,71.0,20.0,23.0,12.0,10.0,15.0,10.0,12.0,74.0
835,22,7.2,80.0,4.6,20.0,1.0,4.0,4.0,5.0,68.0,62.0,41.0,68.0,57.0,84.0,68.0,55.0,66.0,76.0,86.0,80.0,84.0,65.0,79.0,67.0,72.0,52.0,46.0,70.0,27.0,24.0,61.0,63.0,54.0,64.0,20.0,13.0,15.0,14.0,9.0,15.0,10.0,72.0
836,22,7.2,61.0,0.13,1.0,1.0,3.0,2.0,3.0,47.0,32.0,36.0,59.0,39.0,62.0,60.0,44.0,58.0,61.0,65.0,64.0,68.0,54.0,64.0,43.0,55.0,63.0,61.0,48.0,70.0,50.0,43.0,57.0,50.0,60.0,47.0,49.0,6.0,11.0,6.0,13.0,14.0,56.0
837,20,2.7,79.0,1.4,20.0,1.0,4.0,3.0,5.0,55.0,68.0,65.0,61.0,63.0,70.0,64.0,58.0,54.0,64.0,77.0,74.0,79.0,70.0,68.0,73.0,62.0,70.0,67.0,65.0,64.0,40.0,65.0,63.0,63.0,66.0,43.0,39.0,10.0,11.0,13.0,9.0,7.0,68.0
838,21,1.8,75.0,0.675,0.5,1.0,3.0,2.0,9.0,63.0,52.0,50.0,62.0,48.0,67.0,61.0,32.0,58.0,56.0,67.0,66.0,59.0,58.0,62.0,62.0,56.0,70.0,53.0,61.0,60.0,59.0,48.0,59.0,46.0,52.0,62.0,69.0,7.0,8.0,8.0,14.0,5.0,64.0
839,28,2.25,76.0,6,30.0,1.0,3.0,2.0,3.0,30.0,29.0,73.0,64.0,24.0,49.0,46.0,41.0,60.0,53.0,52.0,55.0,50.0,71.0,40.0,60.0,76.0,66.0,69.0,41.0,72.0,82.0,26.0,33.0,43.0,68.0,81.0,78.0,12.0,5.0,7.0,6.0,8.0,74.0
840,27,1.58,71.0,2,20.0,2.0,3.0,3.0,3.0,74.0,66.0,52.0,73.0,65.0,73.0,77.0,76.0,64.0,70.0,78.0,76.0,76.0,69.0,79.0,75.0,74.0,77.0,60.0,71.0,74.0,67.0,67.0,70.0,70.0,64.0,67.0,67.0,14.0,6.0,13.0,16.0,12.0,72.0
841,29,0.18,74.0,4.4,15.0,1.0,3.0,3.0,2.0,47.0,50.0,68.0,79.0,45.0,59.0,49.0,47.0,71.0,66.0,71.0,66.0,70.0,68.0,69.0,66.0,87.0,86.0,74.0,52.0,75.0,71.0,44.0,66.0,50.0,66.0,74.0,75.0,13.0,10.0,15.0,6.0,6.0,73.0
842,22,10.8,82.0,6,50.0,1.0,3.0,3.0,4.0,67.0,72.0,67.0,72.0,58.0,75.0,45.0,38.0,65.0,72.0,79.0,79.0,81.0,76.0,67.0,61.0,65.0,55.0,59.0,62.0,42.0,32.0,77.0,66.0,66.0,69.0,30.0,27.0,14.0,8.0,6.0,10.0,13.0,73.0
843,22,0.9,78.0,2.2,30.0,1.0,5.0,2.0,4.0,60.0,34.0,51.0,70.0,45.0,68.0,65.0,67.0,56.0,65.0,83.0,84.0,79.0,61.0,71.0,64.0,51.0,73.0,60.0,65.0,74.0,68.0,48.0,59.0,41.0,65.0,71.0,74.0,14.0,14.0,12.0,8.0,16.0,69.0
844,23,20.7,85.0,19.5,60.0,2.0,4.0,4.0,4.0,76.0,55.0,60.0,84.0,73.0,78.0,79.0,78.0,82.0,82.0,75.0,69.0,77.0,74.0,77.0,82.0,61.0,79.0,69.0,80.0,79.0,72.0,74.0,82.0,57.0,74.0,75.0,72.0,9.0,14.0,6.0,9.0,10.0,79.0
845,21,14.4,88.0,13.5,40.0,1.0,2.0,3.0,5.0,65.0,28.0,66.0,80.0,36.0,65.0,44.0,34.0,77.0,76.0,80.0,79.0,74.0,77.0,71.0,63.0,73.0,76.0,72.0,48.0,76.0,79.0,46.0,52.0,68.0,82.0,78.0,80.0,6.0,11.0,12.0,14.0,8.0,77.0
846,21,13.5,83.0,11,50.0,1.0,2.0,3.0,4.0,64.0,75.0,71.0,81.0,71.0,73.0,52.0,40.0,72.0,75.0,84.0,79.0,83.0,74.0,71.0,75.0,67.0,80.0,72.0,74.0,49.0,21.0,72.0,74.0,69.0,66.0,23.0,16.0,11.0,14.0,14.0,14.0,10.0,76.0
847,24,8.1,81.0,13,50.0,1.0,5.0,4.0,4.0,75.0,73.0,65.0,73.0,71.0,82.0,81.0,78.0,71.0,77.0,90.0,90.0,83.0,69.0,68.0,71.0,57.0,80.0,58.0,76.0,44.0,33.0,75.0,74.0,60.0,71.0,41.0,55.0,16.0,6.0,10.0,8.0,16.0,78.0
848,24,7.2,82.0,10,50.0,1.0,3.0,2.0,4.0,60.0,42.0,56.0,82.0,43.0,70.0,56.0,44.0,77.0,75.0,72.0,71.0,70.0,71.0,76.0,61.0,74.0,79.0,75.0,54.0,77.0,73.0,53.0,70.0,46.0,74.0,75.0,75.0,12.0,13.0,7.0,6.0,7.0,76.0
849,27,7.2,78.0,6.5,50.0,1.0,3.0,2.0,4.0,52.0,34.0,73.0,70.0,48.0,55.0,42.0,42.0,72.0,58.0,71.0,69.0,65.0,71.0,52.0,47.0,63.0,71.0,81.0,32.0,63.0,78.0,35.0,54.0,47.0,75.0,78.0,77.0,9.0,12.0,12.0,14.0,13.0,74.0
850,24,3.6,80.0,11,50.0,1.0,3.0,3.0,3.0,67.0,64.0,51.0,82.0,57.0,78.0,60.0,61.0,75.0,79.0,78.0,81.0,80.0,73.0,76.0,76.0,60.0,79.0,59.0,74.0,70.0,74.0,71.0,70.0,63.0,64.0,77.0,76.0,15.0,16.0,13.0,7.0,8.0,76.0
851,22,0.18,73.0,0.925,15.0,1.0,3.0,2.0,3.0,53.0,69.0,68.0,57.0,59.0,59.0,47.0,35.0,39.0,60.0,61.0,68.0,66.0,63.0,69.0,67.0,64.0,68.0,71.0,62.0,33.0,24.0,65.0,49.0,66.0,59.0,17.0,22.0,6.0,6.0,11.0,6.0,15.0,65.0
852,27,6.3,84.0,29.5,90.0,2.0,3.0,4.0,4.0,73.0,79.0,59.0,82.0,66.0,84.0,69.0,73.0,79.0,84.0,85.0,79.0,85.0,81.0,85.0,79.0,61.0,75.0,74.0,76.0,71.0,42.0,81.0,80.0,79.0,82.0,43.0,38.0,16.0,11.0,13.0,9.0,8.0,82.0
853,32,1.35,74.0,3.2,15.0,2.0,2.0,2.0,3.0,63.0,38.0,78.0,73.0,43.0,54.0,59.0,62.0,70.0,59.0,33.0,44.0,45.0,67.0,54.0,67.0,77.0,69.0,78.0,53.0,71.0,76.0,39.0,48.0,48.0,69.0,76.0,72.0,16.0,10.0,6.0,15.0,13.0,73.0
854,30,1.35,70.0,1.1,10.0,1.0,1.0,1.0,3.0,11.0,11.0,12.0,13.0,14.0,11.0,13.0,13.0,12.0,15.0,35.0,35.0,38.0,62.0,43.0,12.0,63.0,31.0,41.0,14.0,17.0,24.0,10.0,53.0,19.0,22.0,14.0,11.0,74.0,62.0,74.0,67.0,76.0,69.0
855,30,1.35,78.0,7.5,20.0,2.0,3.0,2.0,3.0,47.0,59.0,86.0,82.0,59.0,66.0,55.0,44.0,74.0,74.0,64.0,66.0,62.0,73.0,55.0,82.0,90.0,77.0,80.0,54.0,86.0,78.0,62.0,63.0,61.0,80.0,75.0,73.0,14.0,6.0,8.0,14.0,16.0,78.0
856,19,0.45,75.0,0.5,4.0,1.0,3.0,2.0,5.0,43.0,42.0,57.0,67.0,41.0,63.0,47.0,47.0,59.0,54.0,57.0,62.0,54.0,53.0,61.0,53.0,57.0,66.0,56.0,50.0,65.0,54.0,37.0,53.0,49.0,55.0,64.0,58.0,10.0,7.0,6.0,7.0,10.0,60.0
857,27,7.2,77.0,9,60.0,1.0,4.0,4.0,4.0,74.0,74.0,57.0,74.0,70.0,77.0,71.0,70.0,69.0,75.0,76.0,74.0,77.0,74.0,75.0,76.0,34.0,79.0,65.0,75.0,53.0,51.0,75.0,77.0,67.0,74.0,54.0,45.0,6.0,16.0,8.0,7.0,6.0,75.0
858,22,4.05,79.0,3.7,30.0,1.0,2.0,3.0,5.0,70.0,41.0,55.0,62.0,35.0,73.0,40.0,41.0,58.0,66.0,92.0,91.0,72.0,66.0,80.0,30.0,64.0,72.0,55.0,41.0,45.0,65.0,61.0,60.0,39.0,63.0,72.0,73.0,13.0,6.0,15.0,7.0,13.0,71.0
859,25,2.97,77.0,4.1,30.0,1.0,3.0,2.0,5.0,62.0,64.0,57.0,74.0,45.0,73.0,58.0,56.0,71.0,72.0,71.0,77.0,78.0,72.0,74.0,69.0,67.0,76.0,75.0,69.0,62.0,70.0,64.0,69.0,54.0,72.0,70.0,66.0,11.0,8.0,16.0,16.0,15.0,71.0
860,28,8.1,80.0,15.5,2.0,1.0,4.0,4.0,4.0,57.0,82.0,67.0,77.0,79.0,76.0,77.0,69.0,62.0,78.0,88.0,85.0,75.0,74.0,66.0,80.0,67.0,74.0,75.0,81.0,67.0,32.0,84.0,75.0,74.0,73.0,28.0,24.0,16.0,9.0,16.0,15.0,10.0,79.0
861,30,4.5,81.0,13,2.0,3.0,3.0,2.0,4.0,56.0,51.0,84.0,70.0,45.0,62.0,48.0,52.0,66.0,65.0,52.0,52.0,60.0,81.0,61.0,57.0,78.0,64.0,78.0,31.0,78.0,81.0,51.0,57.0,56.0,84.0,83.0,81.0,14.0,6.0,9.0,10.0,7.0,79.0
862,21,1.35,78.0,2.6,0.5,1.0,3.0,3.0,5.0,64.0,64.0,55.0,64.0,60.0,78.0,55.0,58.0,59.0,70.0,77.0,82.0,70.0,68.0,73.0,68.0,49.0,65.0,65.0,56.0,51.0,33.0,71.0,60.0,59.0,63.0,33.0,32.0,15.0,11.0,6.0,13.0,10.0,70.0
